X,Y,Z,OBJECTID,lsoa01cd,lsoa01nm,GlobalID
558273,139651,300,24801,E01024801,Tunbridge Wells 008A,{EF2D0141-7767-4C72-B1DE-DF90772F3284}
558559,140272,300,24802,E01024802,Tunbridge Wells 008B,{6A2D000F-85C8-4269-AAE0-90696D1C48FA}
580124,139034,300,24803,E01024803,Tunbridge Wells 013E,{BDEB3B36-3070-4636-A04D-4A7E2B48897E}
571296,135942,300,24804,E01024804,Tunbridge Wells 011C,{D0547A97-F2B2-4547-A616-A6BD6022BBA6}
566950,136185,300,24805,E01024805,Tunbridge Wells 011D,{BCF7DF90-36C1-4436-9906-633C587AE34B}
572958,138540,300,24806,E01024806,Tunbridge Wells 011E,{362363EA-5867-449F-BBBA-8A634C9352B6}
575585,130032,300,24807,E01024807,Tunbridge Wells 014B,{5767DA09-7396-43C5-B7A3-E28E17D394D0}
575902,130511,300,24808,E01024808,Tunbridge Wells 014C,{D9959618-5524-4E3C-AD56-3D4D32EF0B7B}
579910,128285,300,24809,E01024809,Tunbridge Wells 014D,{6117280A-5492-45F7-8541-1AE053A92E9B}
576046,130983,300,24810,E01024810,Tunbridge Wells 014E,{F2D946E2-D774-44E6-BE24-64151FCFC23C}
567049,144580,300,24811,E01024811,Tunbridge Wells 001B,{1386E7A6-EE10-4440-8D7E-2D88C22F201E}
567910,144728,300,24812,E01024812,Tunbridge Wells 001C,{8E6C6DDB-6874-4372-B571-838E51587D92}
567174,145108,300,24813,E01024813,Tunbridge Wells 001D,{566192B8-BB9D-4B0D-A542-89BE5AADFFAC}
566648,145173,300,24814,E01024814,Tunbridge Wells 001E,{623B024E-040C-45FA-9CE9-65FCB859A492}
566566,144738,300,24815,E01024815,Tunbridge Wells 001F,{9422EF2C-60DD-4138-9730-A125BE3E396C}
567022,144335,300,24816,E01024816,Tunbridge Wells 001G,{4A040C44-A713-4195-913D-B645C2B55E10}
558422,138189,300,24817,E01024817,Tunbridge Wells 012B,{FF13AE8F-4419-4073-8312-F0C4CD0969B8}
558451,137670,300,24818,E01024818,Tunbridge Wells 012C,{71E58E52-AD1C-48FA-A74E-F52E43C94DBE}
558338,138786,300,24819,E01024819,Tunbridge Wells 012D,{B5E39AB1-C01A-4B48-8394-4BFABBC21ED8}
558954,138726,300,24820,E01024820,Tunbridge Wells 012E,{6C573000-3737-48DD-A50A-DA958695787E}
559317,139162,300,24821,E01024821,Tunbridge Wells 009A,{2A181CB2-4F4A-48DA-9222-B28130D9AF8F}
559792,139970,300,24822,E01024822,Tunbridge Wells 009B,{3D22CFD6-F438-4083-888C-C68935096E7E}
558873,139478,300,24823,E01024823,Tunbridge Wells 008C,{7F97E3AB-55A6-40EF-B299-C5DCACBEF724}
559628,138460,300,24824,E01024824,Tunbridge Wells 009C,{611BC7B1-B6A7-4A15-A961-6837B7FABD5E}
562751,141473,300,24825,E01024825,Tunbridge Wells 004B,{190288B7-0842-458F-A99E-20C43F7AA905}
562796,141024,300,24826,E01024826,Tunbridge Wells 004C,{E3AB89A9-33D6-4F84-9A5A-B4FBED644AE5}
562958,141653,300,24827,E01024827,Tunbridge Wells 004D,{57F2BDCC-81B6-4189-8354-005526FEFE68}
562892,140647,300,24828,E01024828,Tunbridge Wells 004E,{F8DABCCE-7715-415D-AB4F-A5B8C5F87D0A}
556156,139981,300,24829,E01024829,Tunbridge Wells 006A,{4ABE2CFF-0361-4344-B03E-888EA2279260}
556039,139804,300,24830,E01024830,Tunbridge Wells 010C,{62374F4C-7E59-4CBD-BF59-358E6E2E958A}
556707,139783,300,24831,E01024831,Tunbridge Wells 010D,{E1487D1F-326E-4E23-BA43-D816C9636EB0}
559158,140078,300,24832,E01024832,Tunbridge Wells 009D,{B01A32F1-1FF0-43ED-8269-B13CA8B3B235}
558856,140048,300,24833,E01024833,Tunbridge Wells 008D,{C7521A95-4ADE-4E36-B446-EBBC347D07B8}
559240,140440,300,24834,E01024834,Tunbridge Wells 009E,{489F4F72-E1B7-4A8F-80F9-C66F4793A23D}
558798,140798,300,24835,E01024835,Tunbridge Wells 007C,{978D5D34-DC4E-4385-97DD-2DA3E719F377}
558994,141205,300,24836,E01024836,Tunbridge Wells 003A,{DE060B42-3252-4E5A-87DC-6F74B1B86403}
558456,141161,300,24837,E01024837,Tunbridge Wells 002A,{8135AADC-8E88-4920-AAA8-82614A62875B}
558143,140660,300,24838,E01024838,Tunbridge Wells 007D,{DBF2C3DD-0E82-4CBA-BE74-F29A2F41A24F}
560189,141441,300,24839,E01024839,Tunbridge Wells 003B,{CA69144B-8147-40C0-B146-1E1E486E415C}
559651,141332,300,24840,E01024840,Tunbridge Wells 005A,{CC6AEE27-0971-4813-815B-390A53D7A280}
559878,140944,300,24841,E01024841,Tunbridge Wells 005B,{87A77AF8-EE7E-4BBE-94BB-FD1BD58AC54B}
560218,140378,300,24842,E01024842,Tunbridge Wells 005C,{9455163E-1FCE-43CF-B22A-F7BFE2FE90EF}
559397,141837,300,24843,E01024843,Tunbridge Wells 005D,{75B4F534-FEDC-42AE-9409-5BBB3B97339C}
557905,142103,300,24844,E01024844,Tunbridge Wells 002B,{1B1C6D11-3B18-431C-897D-18872E529BBA}
558608,141778,300,24845,E01024845,Tunbridge Wells 003C,{7CE44180-C636-4D41-AAC0-B8483578E1F1}
557684,141846,300,24846,E01024846,Tunbridge Wells 002C,{90AF5192-3358-4992-9963-1B3A1B439A4B}
559064,141747,300,24847,E01024847,Tunbridge Wells 003D,{656C3B5B-82FE-450B-A048-E3FD06D02EF4}
558197,142518,300,24848,E01024848,Tunbridge Wells 003E,{FB9C2A9E-D48F-4381-911B-D29DFB26F8D3}
557701,142358,300,24849,E01024849,Tunbridge Wells 002D,{2174650D-37C2-484B-9D3A-FB575FA698D0}
557812,143154,300,24850,E01024850,Tunbridge Wells 002E,{AD81CEB6-6AD8-4884-BEAF-3B4B9BDB0D14}
554136,139079,300,24851,E01024851,Tunbridge Wells 006B,{384FAA71-F418-458F-B416-F144AF713030}
555474,139352,300,24852,E01024852,Tunbridge Wells 006C,{7AD9EE5E-992A-481E-B54C-46294033BA62}
555031,140746,300,24853,E01024853,Tunbridge Wells 006D,{DEE24BF0-78BB-47AD-868B-68F3DC7F840E}
556093,142944,300,24854,E01024854,Tunbridge Wells 006E,{6035ED16-2C18-4595-85E8-03E3BA744AE7}
516355,163546,300,30296,E01030296,Elmbridge 015A,{CF2423F2-C4E5-4F6E-9737-C75F1570C5B5}
515238,163899,300,30297,E01030297,Elmbridge 015B,{A6A10D62-2793-41E8-B3F0-04E104B204AA}
515850,163774,300,30298,E01030298,Elmbridge 015C,{D3A1694E-1C59-4C1B-8F93-5F678FA58D1C}
515722,163016,300,30299,E01030299,Elmbridge 015D,{E66FD157-28A6-488B-BB84-625486F502F3}
510966,160573,300,30300,E01030300,Elmbridge 017A,{531470CD-7F15-4656-A31E-BFC797D1EA0C}
511362,160395,300,30301,E01030301,Elmbridge 017B,{AA0514DC-D04E-45A9-815F-7C4F55C99913}
510657,159217,300,30302,E01030302,Elmbridge 017C,{6F8B611A-E9AF-4F8C-8560-E0838A038488}
511842,159728,300,30303,E01030303,Elmbridge 018A,{5BF59970-0561-42DF-83C7-780BCE153ADC}
510304,160717,300,30304,E01030304,Elmbridge 017D,{873D591F-05CE-4FDE-9F1D-419EB9BA713E}
512711,160968,300,30305,E01030305,Elmbridge 017E,{33A73F65-BF98-43C0-8D31-9CD1041C9848}
511653,161077,300,30306,E01030306,Elmbridge 017F,{472B5BCB-E640-4184-8375-D43F533A4391}
514320,164346,300,30307,E01030307,Elmbridge 013A,{0653EA4F-EE03-410C-B62E-909EF825C457}
513595,164623,300,30308,E01030308,Elmbridge 013B,{8F50AD44-0279-42F8-BFF8-876BAB593953}
513165,163584,300,30309,E01030309,Elmbridge 013C,{5DFB8C07-EAB5-450B-8413-99104E7F19DC}
513807,165718,300,30310,E01030310,Elmbridge 013D,{B8DDD3C4-480F-4B35-AAA5-FA0D201F9556}
512081,164588,300,30311,E01030311,Elmbridge 014A,{71D68E4D-5ADC-48FD-B319-0BB7EF7F1EF6}
512028,164957,300,30312,E01030312,Elmbridge 014B,{87D4759F-4247-4558-B705-F87DF5D6C7D4}
511320,164751,300,30313,E01030313,Elmbridge 010A,{7BF8F5F1-57C7-46F0-AD40-72BDA8991847}
510651,164757,300,30314,E01030314,Elmbridge 010B,{68D3EBD2-CE10-409A-8160-6A03E72AE941}
511036,163950,300,30315,E01030315,Elmbridge 014C,{91BA2649-12B9-4883-BE8B-7742F0C377CD}
510604,164258,300,30316,E01030316,Elmbridge 014D,{35C9D0AD-23F1-4BA8-8664-6606BD9F2AF5}
511531,164158,300,30317,E01030317,Elmbridge 014E,{73F41612-0FC6-4114-A084-0F35853DDE50}
509696,162996,300,30318,E01030318,Elmbridge 014F,{9D44655F-150C-4A6B-BB71-C82914C73105}
516205,165414,300,30319,E01030319,Elmbridge 009A,{68F60422-2092-453C-9A09-5E1AB7AE25B2}
515612,165589,300,30320,E01030320,Elmbridge 009B,{7034401C-E7FC-4600-8DA9-E38434A002CF}
515508,165130,300,30321,E01030321,Elmbridge 009C,{FEF29B98-EC34-419E-A545-CCDC5D0BB05D}
516951,167012,300,30322,E01030322,Elmbridge 006A,{3B0F1649-F7BA-4A61-9A08-EE1348AD0FAC}
517382,166423,300,30323,E01030323,Elmbridge 006B,{941CCBF8-B011-47AC-9787-E9126BE28F7F}
517041,166350,300,30324,E01030324,Elmbridge 006C,{E7E89529-7CF9-42F7-B510-987EBC31880D}
516699,165999,300,30325,E01030325,Elmbridge 006D,{BDF0D233-430A-4584-B883-AA6E6EE9439E}
514999,168232,300,30326,E01030326,Elmbridge 002A,{FB949012-93DD-4368-9BC3-33F618E61C60}
514471,167948,300,30327,E01030327,Elmbridge 002B,{B9DE93C6-BD57-4BD3-9693-6EB1E0A45C71}
515014,167636,300,30328,E01030328,Elmbridge 002C,{FCF28E27-C055-4171-9D77-418392DA61BD}
514480,168518,300,30329,E01030329,Elmbridge 002D,{F216AD94-2403-459B-9200-BC229BD8896F}
513385,168778,300,30330,E01030330,Elmbridge 001A,{277DD686-FFC0-4D0C-8346-916B20B03CD1}
512830,168486,300,30331,E01030331,Elmbridge 001B,{48595CDD-CD42-4DD1-9E6E-D6E214938FC2}
513815,168518,300,30332,E01030332,Elmbridge 001C,{D877ACB9-9062-463C-9552-70877FBC9C5D}
513918,168960,300,30333,E01030333,Elmbridge 001D,{C9F8D398-537A-4629-88EC-7442EAF04ED5}
512916,167567,300,30334,E01030334,Elmbridge 003A,{F1CED65D-F032-41ED-B6DC-20BF7D942DB4}
513837,167889,300,30335,E01030335,Elmbridge 003B,{3BF76744-8C97-412E-88EE-4B7FF5ADE204}
512985,168033,300,30336,E01030336,Elmbridge 003C,{D83A3902-2757-4BCA-95F8-1606D0E2C686}
513527,168122,300,30337,E01030337,Elmbridge 003D,{3F945B90-8E30-4AB6-B2A7-9046E5B2D083}
508761,164822,300,30338,E01030338,Elmbridge 011A,{B1B29CDF-973B-4314-ABEC-6868E6F486FA}
508813,165257,300,30339,E01030339,Elmbridge 011B,{B10C858B-CF7A-45F7-AF69-3630A6F0C662}
509022,164375,300,30340,E01030340,Elmbridge 011C,{7460098D-03A2-45EF-8034-BD778007E127}
509333,165394,300,30341,E01030341,Elmbridge 011D,{A3AAF625-3731-4C11-9007-8969708DC96D}
514842,160892,300,30342,E01030342,Elmbridge 018B,{DBAE3405-F729-437D-8720-7CC8488ACCE1}
512674,159469,300,30343,E01030343,Elmbridge 018C,{CED888BC-35B3-49F5-8F75-D3F6FBA11650}
513641,160925,300,30344,E01030344,Elmbridge 018D,{C82F800F-682F-4269-87B2-9F7907D3277D}
514016,160085,300,30345,E01030345,Elmbridge 018E,{A2699769-515C-4AAB-93D1-54609BB771A5}
508055,161933,300,30346,E01030346,Elmbridge 016A,{7E35E14F-15C1-4AFB-BF2B-A7E3D5DED99E}
507234,162713,300,30347,E01030347,Elmbridge 016B,{D1DC9A76-3409-455A-A017-9DE75FEFD6B1}
508059,163671,300,30348,E01030348,Elmbridge 016C,{9266B0C8-F08C-457C-9E3F-A4D23E001962}
508822,163760,300,30349,E01030349,Elmbridge 016D,{8B2A4E89-9856-486D-80B3-83AFC0615A6B}
516242,167083,300,30350,E01030350,Elmbridge 005A,{AB8BDE7D-3715-4ED0-86C0-2BEE1BB8E0F4}
515671,167505,300,30351,E01030351,Elmbridge 005B,{427CD9EB-D983-438F-A0AE-AC3918EC2FD8}
515703,166844,300,30352,E01030352,Elmbridge 005C,{363780A1-C0F5-4821-9C70-31088994AE61}
516243,166458,300,30353,E01030353,Elmbridge 005D,{9AFE17F1-C132-404E-BA13-3D69769DAC38}
511170,166108,300,30354,E01030354,Elmbridge 008A,{943EB915-FBA7-4896-BB91-73B915C1DB24}
511761,166094,300,30355,E01030355,Elmbridge 008B,{89625276-AC81-432A-9DBE-BA4E82896CE4}
510967,166459,300,30356,E01030356,Elmbridge 008C,{4EB81EB6-8EC6-477A-AF24-C304E14006CC}
509965,166824,300,30357,E01030357,Elmbridge 007A,{2F763103-9518-4A8B-BC83-1785FBF2B08E}
510425,166662,300,30358,E01030358,Elmbridge 007B,{07CEC91D-2A78-4E12-AAF3-2B2901220805}
510495,166236,300,30359,E01030359,Elmbridge 007C,{7DDACCAE-FC03-4A05-9B78-B335737477C2}
509797,166054,300,30360,E01030360,Elmbridge 007D,{FFBD48E7-EBD8-4164-B092-0EE91EC3601F}
510877,167140,300,30361,E01030361,Elmbridge 004A,{A9AE31D2-0F69-4DB7-BE61-0DA76F1596C4}
512586,166649,300,30362,E01030362,Elmbridge 004B,{DE4665A4-59A3-4B81-B7E4-162BEAA6272D}
510428,167141,300,30363,E01030363,Elmbridge 004C,{7A03AE2B-A0BD-4C3A-8978-D57C350D5765}
511123,166958,300,30364,E01030364,Elmbridge 004D,{F7BFEAF4-9C40-457D-BCA7-EB58006D0A54}
511770,165527,300,30365,E01030365,Elmbridge 008D,{3D29A544-A33C-4E72-99A2-B1E7D3A8EDA1}
510463,165134,300,30366,E01030366,Elmbridge 010C,{21B15D1C-0B6D-4B95-A8E0-125A47B78FFA}
510875,165495,300,30367,E01030367,Elmbridge 010D,{BA152BEF-774F-4BB1-A507-1498A9B189E9}
511370,165846,300,30368,E01030368,Elmbridge 008E,{40F2058C-DF7E-4A1E-9473-8B08B117D0FD}
514508,166281,300,30369,E01030369,Elmbridge 009D,{8808A20F-AA05-4302-B73F-38702E2E4F30}
515148,166432,300,30370,E01030370,Elmbridge 009E,{708CB827-6BCD-4CF8-96B4-887CE02C6D37}
507907,165002,300,30371,E01030371,Elmbridge 012A,{96E34FBE-B5E3-4F8E-87E3-E2C2C659BFEA}
507305,165079,300,30372,E01030372,Elmbridge 012B,{775F4FBD-C25A-4502-B97E-CB7FA6EE06A6}
507667,165361,300,30373,E01030373,Elmbridge 012C,{9D0C5CAF-6774-40B1-BECD-768884E9A8E9}
507288,164576,300,30374,E01030374,Elmbridge 012D,{E65C1659-5C08-46B2-A419-E51B7F187222}
508071,164414,300,30375,E01030375,Elmbridge 012E,{F637F018-918C-42CC-918B-13223F60F7D1}
507557,164128,300,30376,E01030376,Elmbridge 012F,{0A142F86-F982-4FDE-9734-FA38359BFDD8}
521595,164403,300,30377,E01030377,Epsom and Ewell 003A,{726B995F-08E9-4878-BC1D-42B462D9F625}
521923,164528,300,30378,E01030378,Epsom and Ewell 003B,{8BE3C4A3-368B-4B8F-BFC9-F2C8D6EF3DC2}
521886,160398,300,30379,E01030379,Epsom and Ewell 009A,{71949F04-1B94-46EB-90B5-99C06AA5BE0D}
521696,159658,300,30380,E01030380,Epsom and Ewell 009B,{E0B63134-A04D-487D-9F73-4B6715069A06}
521366,160139,300,30381,E01030381,Epsom and Ewell 008A,{18AC00C5-9DAC-456A-BF79-4C94DFBB7840}
521883,160974,300,30382,E01030382,Epsom and Ewell 006A,{7C86549D-9086-4D51-8026-7EC068440CA5}
520810,162429,300,30383,E01030383,Epsom and Ewell 005A,{398BCDF6-9219-418E-8404-8FB242589ED4}
520402,161812,300,30384,E01030384,Epsom and Ewell 005B,{A9D4C21B-61D0-4D42-A53B-C66F6F67491E}
520674,162018,300,30385,E01030385,Epsom and Ewell 007A,{D2E9C92F-1C38-4469-ABF9-77EDEFB34056}
521616,165355,300,30386,E01030386,Epsom and Ewell 001A,{DC6935F1-064D-4E3E-966E-2CC786D721AA}
522083,165104,300,30387,E01030387,Epsom and Ewell 001B,{9A59AE53-7987-4B20-811A-6CD00CBC9CB8}
520925,165309,300,30388,E01030388,Epsom and Ewell 001C,{3352EC04-5353-4F52-95EF-BF87D2F8E462}
521963,165726,300,30389,E01030389,Epsom and Ewell 001D,{701476BF-8781-4F9D-AC95-479484238F8B}
521910,163102,300,30390,E01030390,Epsom and Ewell 006B,{34D38C78-E4CD-421A-AACB-394859CDDC02}
521581,161624,300,30391,E01030391,Epsom and Ewell 007B,{A675BFE6-0C1C-427D-8BCF-2F3CD6CD9C77}
521913,162296,300,30392,E01030392,Epsom and Ewell 006C,{9F36C2B0-99D0-4356-B00C-2C777EC8D889}
520765,164812,300,30393,E01030393,Epsom and Ewell 001E,{C99DE614-946A-4E47-8FD9-7E8A07DDADAE}
520883,164173,300,30394,E01030394,Epsom and Ewell 002A,{D618BB13-DE53-41CB-8D19-BACA5D972E9A}
521443,163830,300,30395,E01030395,Epsom and Ewell 004A,{4E95C495-F4F6-4C77-8DF7-C889DE67B9D1}
522575,161465,300,30396,E01030396,Epsom and Ewell 006D,{15C1A3AB-5540-4065-A571-3CB00FD9DCA8}
523455,162428,300,30397,E01030397,Epsom and Ewell 006E,{94CD6D5E-4322-4416-95BC-E1A966A59277}
523068,162666,300,30398,E01030398,Epsom and Ewell 006F,{49664C1C-ECF7-48AC-8C25-FD9E7B9E0032}
520012,164183,300,30399,E01030399,Epsom and Ewell 002B,{B72544DF-A2E6-4ED8-96DB-8053D411CB9F}
520109,164568,300,30400,E01030400,Epsom and Ewell 002C,{6E37FE14-E648-454B-9CAB-B185E3CD15B4}
519685,163697,300,30401,E01030401,Epsom and Ewell 005C,{35BFE976-5242-467D-9D54-480E432CDC1D}
519419,161507,300,30402,E01030402,Epsom and Ewell 005D,{9A715C80-8CD1-40CF-8E2F-E53B0352DEEC}
520183,161344,300,30403,E01030403,Epsom and Ewell 007C,{1D7622A7-3811-4AF7-A5AB-953FF673B627}
519939,160688,300,30404,E01030404,Epsom and Ewell 007D,{0AF11C0D-DD50-438F-8A9C-94EF20DDE9CC}
519314,160071,300,30405,E01030405,Epsom and Ewell 009C,{B7D82E0D-2285-40A7-A22B-2B727AABFA06}
522197,163605,300,30406,E01030406,Epsom and Ewell 003C,{29088285-38CB-4F05-9541-E34D4CA072D4}
522441,163812,300,30407,E01030407,Epsom and Ewell 003D,{BDF5FD46-539F-445D-BAE3-F3D63A18107D}
522556,164293,300,30408,E01030408,Epsom and Ewell 003E,{65F300CF-AFFD-48CE-9F37-BCC09E64874C}
520722,161212,300,30409,E01030409,Epsom and Ewell 007E,{A4E7FD72-1C55-4543-9B85-C26EAFB81745}
521235,161423,300,30410,E01030410,Epsom and Ewell 007F,{54C279CF-AE6F-4030-80AF-08749B0895D3}
520816,160598,300,30411,E01030411,Epsom and Ewell 008B,{71F0A03A-7359-4B50-82B1-409CC09F519C}
521391,160816,300,30412,E01030412,Epsom and Ewell 008C,{5E0BA88C-BAF6-4B6A-92D9-952AA3DE1EEA}
521271,162747,300,30413,E01030413,Epsom and Ewell 004B,{DB30129A-771C-4BFB-9C01-8CC9DDCC6F45}
520506,163694,300,30414,E01030414,Epsom and Ewell 002D,{9B7AE66D-0990-4761-B3F4-BB88236B479A}
521103,163016,300,30415,E01030415,Epsom and Ewell 004C,{D0FDEDC4-6836-4957-B9CE-DF66275044F3}
520721,163251,300,30416,E01030416,Epsom and Ewell 004D,{06BA0295-D497-4940-B71B-34518383E50A}
520499,159344,300,30417,E01030417,Epsom and Ewell 009D,{9AF74CDB-E0CB-42E9-846A-88F1682153C6}
521020,157760,300,30418,E01030418,Epsom and Ewell 009E,{09967D94-2016-4EE5-925B-817334B79EFD}
520605,160106,300,30419,E01030419,Epsom and Ewell 008D,{C83BB59C-7BF4-49ED-B57A-E752A1C559A9}
520037,159842,300,30420,E01030420,Epsom and Ewell 009F,{BBE77304-521A-464A-BCC4-E583C0BBE68F}
501727,152585,300,30434,E01030434,Guildford 008A,{FFA1D520-7365-410F-939A-F32578ECCCAC}
501938,152036,300,30435,E01030435,Guildford 008B,{C5C35B92-0D70-4E2A-BB80-80DA7B53335F}
501219,151862,300,30436,E01030436,Guildford 011A,{9453ACA6-81E3-4D77-A5CE-4D14D924EF73}
501334,150166,300,30437,E01030437,Guildford 011B,{D8618FCD-14D9-459A-BF0D-E9D90CF758C0}
500728,150374,300,30438,E01030438,Guildford 013A,{1A95131C-94C2-480B-A665-F10042D9A115}
501227,150965,300,30439,E01030439,Guildford 011C,{4CAED641-B5C4-481C-AE06-EAF6F0507FCC}
504821,152535,300,30440,E01030440,Guildford 001A,{31C32275-B0CD-42A0-8CD2-7BDF84081C27}
507923,152744,300,30441,E01030441,Guildford 003A,{62F6147C-BA8D-4CCF-9F1C-4B11DACC4AD9}
509774,153433,300,30442,E01030442,Guildford 003B,{9E96BE6E-275E-4046-BC2A-83473DC7A42C}
509774,155247,300,30443,E01030443,Guildford 003C,{3BA8EA81-5686-48B7-8668-BAC313363232}
508436,154776,300,30444,E01030444,Guildford 003D,{7A6AC0D0-B06F-473D-9D88-08CD6249AFC0}
509333,153627,300,30445,E01030445,Guildford 003E,{748FE4E9-184F-4EAA-8442-A92C90B9766A}
511096,153641,300,30446,E01030446,Guildford 003F,{E2BAFFA1-616B-46B9-B7FC-48404FCE1A5C}
512205,153297,300,30447,E01030447,Guildford 003G,{5BAB3A3E-599A-4703-8E33-B3D8C1373BA9}
500629,149716,300,30453,E01030453,Guildford 013D,{DFBD0729-1144-4FBA-9FA8-EE47DA0E38C8}
501102,149377,300,30454,E01030454,Guildford 016C,{1F40E18A-CF33-41D1-ACCC-EA617A4C9470}
500100,149489,300,30455,E01030455,Guildford 013E,{2849B0E8-2228-4C23-B43B-70F89EB87C0E}
500231,148785,300,30456,E01030456,Guildford 016D,{CF97A954-95F2-43CC-9C2F-24532DCF48E2}
500014,150024,300,30457,E01030457,Guildford 013F,{C5093465-20B5-4E14-B149-BB43F271DBA4}
505642,156896,300,30458,E01030458,Guildford 001B,{A27BF440-6482-434F-B5B4-DEDB948C6435}
505050,156378,300,30459,E01030459,Guildford 001C,{A37A72D4-6EB3-4984-8920-7CF1669E498C}
501842,150647,300,30460,E01030460,Guildford 011D,{843F193F-20FF-424A-B221-1271F89E0B58}
502471,150360,300,30461,E01030461,Guildford 011E,{2090F9C7-0C76-4FBC-ADFD-2D1AE4B128C0}
502585,151145,300,30462,E01030462,Guildford 008C,{6D26C1E5-AE8B-49CD-B40A-B98F0B82AEDE}
502393,151572,300,30463,E01030463,Guildford 008D,{DA11D777-A81D-4891-A92D-789B1AB1884F}
502106,151163,300,30464,E01030464,Guildford 008E,{75156D3A-0DCC-4047-B9D7-6B33A2932C7F}
503266,154902,300,30475,E01030475,Guildford 001D,{E2BB579B-6AAC-4849-9530-4BF15BAA7D20}
503961,155385,300,30476,E01030476,Guildford 001E,{80B99029-018E-4ED6-BDBA-89AE49A40786}
502300,155700,300,30477,E01030477,Guildford 001F,{0F80A8F3-725F-4C01-AB79-56611D1E1A00}
501420,147079,300,30479,E01030479,Guildford 017D,{89DA4B3E-657C-4D33-AB10-76CDF47C8F1A}
500280,146756,300,30480,E01030480,Guildford 017E,{384A0271-B74A-44D9-BFFA-7295FBF617B2}
504573,146889,300,30490,E01030490,Guildford 018A,{72033EEF-38F3-4252-9014-FA15AF02A2A2}
507478,147677,300,30491,E01030491,Guildford 018B,{E1F6F6B5-470C-48AE-A7E9-C65406C1BAB8}
509392,145674,300,30492,E01030492,Guildford 018C,{0ACACD51-091C-4BFF-8925-1AF1EECB260B}
517394,158433,300,30505,E01030505,Mole Valley 002A,{8B1AA753-6A26-4F21-9950-9E6DB82846D4}
518555,159258,300,30506,E01030506,Mole Valley 001A,{378B3176-1F55-4855-8C65-28CF2B05EC51}
517873,159010,300,30507,E01030507,Mole Valley 002B,{08FAF245-CC94-4540-8298-504B12815363}
519313,158086,300,30508,E01030508,Mole Valley 001B,{F651C2C9-00B4-4C5D-A340-0A1C28D22696}
518615,157833,300,30509,E01030509,Mole Valley 001C,{6957663A-4202-46CF-9DA9-D71263F676C7}
517960,157193,300,30510,E01030510,Mole Valley 004A,{74364A25-FAEC-4324-9DF1-0372BEF99809}
517605,157813,300,30511,E01030511,Mole Valley 002C,{C3A668E9-DFF1-4042-9B71-DB64631F7EA6}
518092,158232,300,30512,E01030512,Mole Valley 002D,{4FE22FC7-C646-4E2D-8F0B-F614C0B84750}
518858,158978,300,30513,E01030513,Mole Valley 001D,{E75DCC45-7B7C-49D7-A255-A29E9AED5E01}
518611,158605,300,30514,E01030514,Mole Valley 001E,{42E7DDDF-B506-4752-AB31-FCB808B34229}
517686,143231,300,30515,E01030515,Mole Valley 013A,{865EBCBC-5757-4296-BB66-CCC08D01B206}
513266,155077,300,30516,E01030516,Mole Valley 006A,{A3E5878A-E952-4ABE-A027-2DDF959EA5B8}
512866,155428,300,30517,E01030517,Mole Valley 006B,{5C291FB2-EA01-44C6-8CDA-DCFE702F2E25}
513771,155448,300,30518,E01030518,Mole Valley 006C,{A5A836C1-13C1-4F0A-9688-4EC6852790A6}
512821,154700,300,30519,E01030519,Mole Valley 006D,{96D76A57-6A6E-433F-9444-C3462DD146A4}
513715,154116,300,30520,E01030520,Mole Valley 007A,{795417BE-9112-47A1-89E9-CEBBC8B1FADC}
513201,153864,300,30521,E01030521,Mole Valley 007B,{86088BD9-6B34-46C4-87FF-C438C76DF954}
514296,154846,300,30522,E01030522,Mole Valley 007C,{413427AF-2C61-493E-8A20-A7D795721DD7}
514133,154263,300,30523,E01030523,Mole Valley 007D,{5CEDD10B-EEF8-4818-8EF9-CE05926114D0}
519924,152757,300,30524,E01030524,Mole Valley 008A,{D6F3F4E2-8B50-45D9-90CE-68ECD12A7EB2}
519655,149856,300,30525,E01030525,Mole Valley 008B,{D8759813-348D-4FB9-866A-388675462FD2}
519974,148629,300,30526,E01030526,Mole Valley 008C,{79FD402A-8686-4EF8-AF1C-50B86DA9CD07}
521406,150314,300,30527,E01030527,Mole Valley 008D,{C0273C39-A49B-40BE-9A60-40B23DC2DE45}
520358,141760,300,30528,E01030528,Mole Valley 013B,{4E530EF0-6132-4329-8635-4023A9D643F9}
517441,140268,300,30529,E01030529,Mole Valley 012A,{24467833-561F-4BBF-B0BF-37A9C1B476B6}
521839,145741,300,30530,E01030530,Mole Valley 013C,{8AEF487A-73C5-446C-999F-9DCD43387D6D}
525132,141732,300,30531,E01030531,Mole Valley 013D,{9B3E19CF-E856-4462-B4E4-72FC29B6D3EC}
516456,149849,300,30532,E01030532,Mole Valley 009A,{12246699-36AD-462C-AD13-DE6EC5F202B3}
516950,150113,300,30533,E01030533,Mole Valley 009B,{938BD24C-0105-4DB0-A575-53C9D5F0CDF0}
516204,149517,300,30534,E01030534,Mole Valley 009C,{2B7D70DC-E80D-484B-987B-EC2E3A27B47A}
516243,148771,300,30535,E01030535,Mole Valley 010A,{B339F326-0D22-4D8D-BD26-DE28E538B32B}
516628,148369,300,30536,E01030536,Mole Valley 010B,{EB25867A-F2E1-470F-8963-00A697877714}
517144,149440,300,30537,E01030537,Mole Valley 010C,{28B93311-287F-461A-A83C-7D6D797EC0A6}
